Log_id,Student_id,Date,Day_name,Study_hour,Subject,Method_used,Distraction_time,Quiz_score
390,250039,2025-11-26,Wednesday,1.66,Science,Pomodoro,57.1,28
391,250040,2025-11-13,Thursday,1.9,Computer,Pomodoro,22.2,69
392,250040,2025-11-14,Friday,1.94,Computer,Videos,30.6,77
393,250040,2025-11-17,Monday,2.31,Science,Videos,28.4,84
394,250040,2025-11-18,Tuesday,2.17,Math,Videos,24.0,77
395,250040,2025-11-19,Wednesday,1.94,English,Pomodoro,32.4,60
396,250040,2025-11-20,Thursday,1.86,English,Videos,15.5,74
397,250040,2025-11-21,Friday,2.13,Math,Pomodoro,19.6,73
398,250040,2025-11-24,Monday,1.84,English,Pomodoro,17.8,62
399,250040,2025-11-25,Tuesday,2.21,Math,Pomodoro,23.9,66
400,250040,2025-11-26,Wednesday,1.81,English,Notes Review,21.8,73
401,250041,2025-11-13,Thursday,2.34,Computer,Pomodoro,30.5,63
402,250041,2025-11-14,Friday,2.34,Math,Videos,18.8,67
403,250041,2025-11-17,Monday,2.01,Math,Notes Review,27.3,72
404,250041,2025-11-18,Tuesday,2.2,Computer,Notes Review,16.4,80
405,250041,2025-11-19,Wednesday,2.16,Math,Notes Review,28.6,71
406,250041,2025-11-20,Thursday,2.0,Computer,Notes Review,28.4,82
407,250041,2025-11-21,Friday,2.02,Science,Notes Review,34.9,82
408,250041,2025-11-24,Monday,2.14,Math,Videos,34.2,72
409,250041,2025-11-25,Tuesday,2.25,Science,Notes Review,18.4,69
410,250041,2025-11-26,Wednesday,2.07,Computer,Videos,30.1,76
411,250042,2025-11-13,Thursday,1.19,Science,Pomodoro,45.0,59
412,250042,2025-11-14,Friday,1.59,Math,Notes Review,54.2,20
413,250042,2025-11-17,Monday,1.42,Computer,Videos,50.6,37
414,250042,2025-11-18,Tuesday,1.69,Science,Notes Review,50.2,31
415,250042,2025-11-19,Wednesday,1.05,Science,Pomodoro,37.9,42
416,250042,2025-11-20,Thursday,1.29,Math,Pomodoro,37.2,46
417,250042,2025-11-21,Friday,1.41,Science,Notes Review,55.6,42
418,250042,2025-11-24,Monday,1.41,Science,Pomodoro,58.0,34
419,250042,2025-11-25,Tuesday,1.31,Science,Pomodoro,47.5,57
420,250042,2025-11-26,Wednesday,1.3,Science,Notes Review,56.9,49
421,250043,2025-11-13,Thursday,2.61,Math,Videos,13.2,99
422,250043,2025-11-14,Friday,2.59,Science,Notes Review,11.9,86
423,250043,2025-11-17,Monday,2.82,Math,Notes Review,13.2,93
424,250043,2025-11-18,Tuesday,2.66,Science,Notes Review,11.1,85
425,250043,2025-11-19,Wednesday,2.91,Math,Notes Review,8.2,87
426,250043,2025-11-20,Thursday,2.57,Math,Notes Review,8.7,92
427,250043,2025-11-21,Friday,2.75,Computer,Pomodoro,7.3,97
428,250043,2025-11-24,Monday,2.97,Computer,Videos,13.8,97
429,250043,2025-11-25,Tuesday,2.82,Science,Videos,7.2,98
430,250043,2025-11-26,Wednesday,2.58,Science,Notes Review,5.6,87
431,250044,2025-11-13,Thursday,2.74,Computer,Videos,12.5,99
432,250044,2025-11-14,Friday,2.99,Math,Pomodoro,7.4,87
433,250044,2025-11-17,Monday,2.89,Computer,Pomodoro,7.7,91
434,250044,2025-11-18,Tuesday,2.75,Math,Videos,15.0,85
435,250044,2025-11-19,Wednesday,2.61,Computer,Notes Review,6.7,88
436,250044,2025-11-20,Thursday,2.71,English,Notes Review,6.3,88
437,250044,2025-11-21,Friday,2.83,Computer,Notes Review,8.5,95
438,250044,2025-11-24,Monday,2.91,Math,Notes Review,12.3,90
439,250044,2025-11-25,Tuesday,2.62,Science,Notes Review,6.3,89
440,250044,2025-11-26,Wednesday,2.63,Computer,Videos,12.6,94
441,250045,2025-11-13,Thursday,1.99,Math,Pomodoro,31.7,72
442,250045,2025-11-14,Friday,2.28,Math,Videos,34.2,63
443,250045,2025-11-17,Monday,1.96,Computer,Videos,27.9,80
444,250045,2025-11-18,Tuesday,1.89,Computer,Notes Review,17.5,61
445,250045,2025-11-19,Wednesday,2.09,Math,Notes Review,22.5,79
446,250045,2025-11-20,Thursday,2.04,Math,Pomodoro,34.1,76
447,250045,2025-11-21,Friday,2.2,Computer,Pomodoro,33.9,61
448,250045,2025-11-24,Monday,1.97,Math,Videos,33.6,67
449,250045,2025-11-25,Tuesday,2.1,Computer,Pomodoro,22.7,81
450,250045,2025-11-26,Wednesday,2.17,Math,Videos,16.3,83
451,250046,2025-11-13,Thursday,2.99,Math,Pomodoro,9.4,92
452,250046,2025-11-14,Friday,2.87,Computer,Videos,11.6,87
453,250046,2025-11-17,Monday,2.51,Computer,Notes Review,14.6,89
454,250046,2025-11-18,Tuesday,2.73,English,Videos,14.9,88
455,250046,2025-11-19,Wednesday,2.83,Science,Pomodoro,6.9,95
456,250046,2025-11-20,Thursday,2.77,Computer,Notes Review,13.3,92
457,250046,2025-11-21,Friday,2.51,Math,Videos,5.8,96
458,250046,2025-11-24,Monday,2.89,Science,Videos,7.3,93
459,250046,2025-11-25,Tuesday,2.6,Computer,Notes Review,6.2,98
460,250046,2025-11-26,Wednesday,2.53,Science,Videos,14.6,91
461,250047,2025-11-13,Thursday,1.64,Science,Notes Review,42.3,59
462,250047,2025-11-14,Friday,1.39,Computer,Notes Review,58.0,35
463,250047,2025-11-17,Monday,1.1,Science,Videos,43.5,59
464,250047,2025-11-18,Tuesday,1.08,Computer,Notes Review,44.4,33
465,250047,2025-11-19,Wednesday,1.49,Computer,Pomodoro,58.6,49
466,250047,2025-11-20,Thursday,1.54,English,Notes Review,47.4,40
467,250047,2025-11-21,Friday,1.65,Math,Videos,56.5,31
468,250047,2025-11-24,Monday,1.2,Science,Notes Review,53.9,40
469,250047,2025-11-25,Tuesday,1.58,English,Notes Review,54.4,51
470,250047,2025-11-26,Wednesday,1.6,Math,Pomodoro,41.7,47
471,250048,2025-11-13,Thursday,2.57,Science,Videos,12.3,95
472,250048,2025-11-14,Friday,2.74,Math,Notes Review,6.5,96
473,250048,2025-11-17,Monday,2.77,English,Videos,10.9,92
474,250048,2025-11-18,Tuesday,2.55,English,Videos,6.5,98
475,250048,2025-11-19,Wednesday,2.94,Science,Notes Review,9.3,92
476,250048,2025-11-20,Thursday,2.5,English,Pomodoro,7.5,89
477,250048,2025-11-21,Friday,2.64,Science,Videos,6.9,94
478,250048,2025-11-24,Monday,2.66,English,Videos,12.4,98
479,250048,2025-11-25,Tuesday,2.59,Math,Notes Review,8.6,97
480,250048,2025-11-26,Wednesday,2.92,Math,Notes Review,13.4,96
481,250049,2025-11-13,Thursday,2.98,Computer,Videos,8.7,95
482,250049,2025-11-14,Friday,2.92,Math,Notes Review,9.7,87
483,250049,2025-11-17,Monday,2.68,Science,Notes Review,9.5,88
484,250049,2025-11-18,Tuesday,2.8,Science,Videos,8.9,89
485,250049,2025-11-19,Wednesday,2.5,Computer,Pomodoro,11.2,88
486,250049,2025-11-20,Thursday,2.69,Computer,Pomodoro,9.0,91
487,250049,2025-11-21,Friday,2.82,English,Notes Review,5.6,94
488,250049,2025-11-24,Monday,2.74,English,Videos,11.0,87
489,250049,2025-11-25,Tuesday,2.75,Computer,Pomodoro,5.8,90
490,250049,2025-11-26,Wednesday,2.87,English,Videos,14.8,89
491,250050,2025-11-13,Thursday,1.89,Math,Notes Review,21.6,82
492,250050,2025-11-14,Friday,2.02,English,Pomodoro,16.3,74
493,250050,2025-11-17,Monday,2.36,Science,Videos,27.9,76
494,250050,2025-11-18,Tuesday,1.87,Computer,Videos,23.2,73
495,250050,2025-11-19,Wednesday,2.24,Math,Pomodoro,34.0,64
496,250050,2025-11-20,Thursday,2.39,Math,Notes Review,18.3,70
497,250050,2025-11-21,Friday,2.3,English,Pomodoro,20.5,76
498,250050,2025-11-24,Monday,2.27,Science,Notes Review,16.1,62
499,250050,2025-11-25,Tuesday,2.32,Computer,Pomodoro,31.8,64
500,250050,2025-11-26,Wednesday,2.06,Science,Notes Review,33.7,63
501,250051,2025-11-13,Thursday,2.86,Computer,Pomodoro,10.0,85
502,250051,2025-11-14,Friday,2.5,Computer,Pomodoro,5.6,98
503,250051,2025-11-17,Monday,2.88,Math,Notes Review,11.6,88
504,250051,2025-11-18,Tuesday,2.64,Computer,Videos,5.4,90
505,250051,2025-11-19,Wednesday,2.62,Science,Notes Review,14.1,92
506,250051,2025-11-20,Thursday,2.71,Computer,Pomodoro,13.4,90
507,250051,2025-11-21,Friday,2.74,Science,Notes Review,5.3,88
508,250051,2025-11-24,Monday,2.78,Math,Videos,8.5,86
509,250051,2025-11-25,Tuesday,2.67,Computer,Videos,14.0,86
510,250051,2025-11-26,Wednesday,2.98,Math,Notes Review,10.6,91
511,250052,2025-11-13,Thursday,1.63,Science,Pomodoro,50.6,56
512,250052,2025-11-14,Friday,1.21,Math,Pomodoro,51.4,45
513,250052,2025-11-17,Monday,1.37,Math,Pomodoro,59.3,31
514,250052,2025-11-18,Tuesday,1.09,English,Notes Review,38.8,23
515,250052,2025-11-19,Wednesday,1.07,Math,Pomodoro,52.1,52
516,250052,2025-11-20,Thursday,1.18,Science,Pomodoro,45.1,58
517,250052,2025-11-21,Friday,1.43,Science,Pomodoro,37.0,25
518,250052,2025-11-24,Monday,1.34,Computer,Pomodoro,38.5,41
519,250052,2025-11-25,Tuesday,1.54,Science,Videos,46.6,58
520,250052,2025-11-26,Wednesday,1.41,English,Videos,55.2,29
521,250053,2025-11-13,Thursday,1.16,Science,Videos,41.5,39
522,250053,2025-11-14,Friday,1.61,Computer,Pomodoro,53.9,34
523,250053,2025-11-17,Monday,1.53,English,Pomodoro,39.0,33
524,250053,2025-11-18,Tuesday,1.36,Math,Videos,59.6,45
525,250053,2025-11-19,Wednesday,1.44,Computer,Pomodoro,37.4,22
526,250053,2025-11-20,Thursday,1.31,Computer,Videos,55.0,58
527,250053,2025-11-21,Friday,1.66,Math,Videos,44.5,38
528,250053,2025-11-24,Monday,1.16,Computer,Pomodoro,39.7,27
529,250053,2025-11-25,Tuesday,1.46,English,Videos,50.9,28
530,250053,2025-11-26,Wednesday,1.73,Science,Notes Review,48.3,39
531,250054,2025-11-13,Thursday,2.31,English,Notes Review,33.1,77
532,250054,2025-11-14,Friday,1.88,Math,Videos,19.0,67
533,250054,2025-11-17,Monday,1.99,Science,Videos,31.0,73
534,250054,2025-11-18,Tuesday,2.33,English,Pomodoro,31.1,73
535,250054,2025-11-19,Wednesday,2.05,Science,Pomodoro,34.7,80
536,250054,2025-11-20,Thursday,1.99,Computer,Videos,34.9,82
537,250054,2025-11-21,Friday,2.21,Math,Notes Review,16.9,63
538,250054,2025-11-24,Monday,1.93,Math,Pomodoro,22.6,62
539,250054,2025-11-25,Tuesday,1.98,English,Pomodoro,33.4,65
540,250054,2025-11-26,Wednesday,2.08,Math,Pomodoro,31.4,71
541,250055,2025-11-13,Thursday,2.91,Science,Pomodoro,13.8,98
542,250055,2025-11-14,Friday,2.56,Math,Videos,5.9,85
543,250055,2025-11-17,Monday,2.57,Science,Notes Review,8.5,99
544,250055,2025-11-18,Tuesday,2.81,Math,Pomodoro,9.4,90
545,250055,2025-11-19,Wednesday,2.9,English,Pomodoro,13.4,95
546,250055,2025-11-20,Thursday,2.56,English,Videos,11.8,86
547,250055,2025-11-21,Friday,2.59,Math,Videos,13.6,96
548,250055,2025-11-24,Monday,2.64,Science,Pomodoro,11.4,88
549,250055,2025-11-25,Tuesday,2.61,English,Pomodoro,8.6,89
550,250055,2025-11-26,Wednesday,2.65,Computer,Pomodoro,11.5,98
551,250056,2025-11-13,Thursday,1.63,English,Pomodoro,51.6,37
552,250056,2025-11-14,Friday,1.7,Science,Notes Review,35.0,46
553,250056,2025-11-17,Monday,1.37,Science,Videos,56.6,27
554,250056,2025-11-18,Tuesday,1.33,Math,Pomodoro,55.1,39
555,250056,2025-11-19,Wednesday,1.34,English,Notes Review,35.7,57
556,250056,2025-11-20,Thursday,1.69,Science,Videos,42.3,22
557,250056,2025-11-21,Friday,1.64,Science,Videos,35.5,26
558,250056,2025-11-24,Monday,1.45,English,Notes Review,50.7,38
559,250056,2025-11-25,Tuesday,1.17,Computer,Pomodoro,38.0,55
560,250056,2025-11-26,Wednesday,1.19,Science,Videos,35.3,44
561,250057,2025-11-13,Thursday,2.61,Computer,Videos,12.3,93
562,250057,2025-11-14,Friday,2.95,Math,Notes Review,13.5,93
563,250057,2025-11-17,Monday,2.67,English,Pomodoro,14.9,99
564,250057,2025-11-18,Tuesday,2.92,English,Videos,7.9,96
565,250057,2025-11-19,Wednesday,3.0,Math,Pomodoro,13.6,99
566,250057,2025-11-20,Thursday,2.63,Math,Pomodoro,7.2,96
567,250057,2025-11-21,Friday,2.55,English,Pomodoro,14.1,88
568,250057,2025-11-24,Monday,2.53,Math,Videos,14.6,92
569,250057,2025-11-25,Tuesday,2.72,Science,Videos,8.2,96
570,250057,2025-11-26,Wednesday,2.57,Math,Notes Review,8.4,88
571,250058,2025-11-13,Thursday,2.18,Computer,Videos,26.8,78
572,250058,2025-11-14,Friday,2.11,Computer,Pomodoro,17.1,81
573,250058,2025-11-17,Monday,2.38,Science,Videos,20.3,83
574,250058,2025-11-18,Tuesday,2.25,Science,Notes Review,25.1,82
575,250058,2025-11-19,Wednesday,2.33,Science,Notes Review,15.1,71
576,250058,2025-11-20,Thursday,2.34,Math,Pomodoro,19.8,69
577,250058,2025-11-21,Friday,2.0,Science,Videos,24.6,67
578,250058,2025-11-24,Monday,2.07,Math,Pomodoro,24.5,76
579,250058,2025-11-25,Tuesday,1.8,English,Pomodoro,15.2,67
580,250058,2025-11-26,Wednesday,2.0,Computer,Notes Review,31.1,76
581,250059,2025-11-13,Thursday,1.83,Math,Pomodoro,20.6,83
582,250059,2025-11-14,Friday,2.17,English,Videos,17.3,78
583,250059,2025-11-17,Monday,2.14,Science,Videos,15.6,70
584,250059,2025-11-18,Tuesday,2.07,Math,Videos,33.6,72
585,250059,2025-11-19,Wednesday,2.05,Math,Pomodoro,33.2,80
586,250059,2025-11-20,Thursday,1.99,Computer,Notes Review,31.5,66
587,250059,2025-11-21,Friday,2.23,English,Notes Review,32.3,73
588,250059,2025-11-24,Monday,1.95,Computer,Notes Review,16.2,74
589,250059,2025-11-25,Tuesday,1.95,English,Notes Review,28.3,60
590,250059,2025-11-26,Wednesday,1.86,Computer,Pomodoro,26.9,67
591,250060,2025-11-13,Thursday,2.54,Science,Videos,8.5,91
592,250060,2025-11-14,Friday,2.82,English,Pomodoro,11.5,87
593,250060,2025-11-17,Monday,2.51,Math,Pomodoro,11.4,90
594,250060,2025-11-18,Tuesday,2.58,English,Pomodoro,6.7,90
595,250060,2025-11-19,Wednesday,2.95,Computer,Notes Review,5.7,98
596,250060,2025-11-20,Thursday,2.51,English,Pomodoro,9.2,87
597,250060,2025-11-21,Friday,2.54,Math,Notes Review,9.0,89
598,250060,2025-11-24,Monday,2.78,Computer,Pomodoro,8.4,91
599,250060,2025-11-25,Tuesday,2.53,Science,Videos,8.9,95
600,250060,2025-11-26,Wednesday,2.54,Science,Notes Review,10.4,90
601,250061,2025-11-13,Thursday,2.28,English,Pomodoro,31.4,71
602,250061,2025-11-14,Friday,2.06,Computer,Notes Review,21.4,75
603,250061,2025-11-17,Monday,2.02,Computer,Videos,15.5,60
604,250061,2025-11-18,Tuesday,2.11,Computer,Pomodoro,18.3,66
605,250061,2025-11-19,Wednesday,2.33,English,Pomodoro,21.9,79
606,250061,2025-11-20,Thursday,2.11,English,Videos,22.6,62
607,250061,2025-11-21,Friday,1.84,Math,Notes Review,23.2,76
608,250061,2025-11-24,Monday,2.31,Computer,Notes Review,25.6,75
609,250061,2025-11-25,Tuesday,2.07,Science,Pomodoro,28.8,72
610,250061,2025-11-26,Wednesday,1.94,English,Pomodoro,34.5,62
611,250062,2025-11-13,Thursday,1.82,English,Notes Review,15.6,69
612,250062,2025-11-14,Friday,1.99,Science,Notes Review,17.9,80
613,250062,2025-11-17,Monday,2.34,Computer,Pomodoro,17.3,69
614,250062,2025-11-18,Tuesday,2.08,Computer,Pomodoro,23.9,77
615,250062,2025-11-19,Wednesday,2.39,Science,Pomodoro,20.8,74
616,250062,2025-11-20,Thursday,2.03,Math,Pomodoro,21.8,63
617,250062,2025-11-21,Friday,2.09,Science,Pomodoro,25.6,72
618,250062,2025-11-24,Monday,2.3,Science,Pomodoro,23.8,69
619,250062,2025-11-25,Tuesday,1.92,English,Pomodoro,16.2,73
620,250062,2025-11-26,Wednesday,2.38,Math,Videos,26.2,78
621,250063,2025-11-13,Thursday,2.72,Computer,Videos,11.3,95
622,250063,2025-11-14,Friday,2.89,Computer,Notes Review,12.3,86
623,250063,2025-11-17,Monday,2.78,English,Pomodoro,11.2,89
624,250063,2025-11-18,Tuesday,2.57,Computer,Notes Review,13.5,89
625,250063,2025-11-19,Wednesday,2.61,Science,Videos,14.6,89
626,250063,2025-11-20,Thursday,2.68,Math,Notes Review,9.6,90
627,250063,2025-11-21,Friday,2.9,Computer,Pomodoro,6.2,85
628,250063,2025-11-24,Monday,2.94,English,Videos,14.4,85
629,250063,2025-11-25,Tuesday,2.76,Computer,Notes Review,5.9,88
630,250063,2025-11-26,Wednesday,2.79,English,Pomodoro,8.8,90
631,250064,2025-11-13,Thursday,2.06,English,Notes Review,27.1,84
632,250064,2025-11-14,Friday,2.24,Computer,Videos,32.9,77
633,250064,2025-11-17,Monday,2.16,Math,Videos,26.8,66
634,250064,2025-11-18,Tuesday,1.92,Math,Pomodoro,17.2,79
635,250064,2025-11-19,Wednesday,2.18,English,Videos,21.0,67
636,250064,2025-11-20,Thursday,2.33,English,Notes Review,24.0,72
637,250064,2025-11-21,Friday,1.93,Computer,Notes Review,29.7,77
638,250064,2025-11-24,Monday,2.21,Science,Notes Review,29.5,81
639,250064,2025-11-25,Tuesday,2.18,Science,Pomodoro,27.9,71
640,250064,2025-11-26,Wednesday,1.97,Science,Videos,19.2,84
641,250065,2025-11-13,Thursday,1.16,English,Notes Review,59.9,59
642,250065,2025-11-14,Friday,1.01,Math,Pomodoro,53.4,44
643,250065,2025-11-17,Monday,1.06,Math,Pomodoro,35.1,27
644,250065,2025-11-18,Tuesday,1.61,English,Videos,56.1,21
645,250065,2025-11-19,Wednesday,1.39,Science,Videos,36.9,23
646,250065,2025-11-20,Thursday,1.05,Science,Pomodoro,43.7,22
647,250065,2025-11-21,Friday,1.76,English,Notes Review,36.8,38
648,250065,2025-11-24,Monday,1.24,Science,Notes Review,36.9,53
649,250065,2025-11-25,Tuesday,1.04,Computer,Videos,36.8,32
650,250065,2025-11-26,Wednesday,1.17,Computer,Videos,56.6,22
651,250066,2025-11-13,Thursday,1.32,English,Pomodoro,57.7,48
652,250066,2025-11-14,Friday,1.67,Math,Pomodoro,48.7,49
653,250066,2025-11-17,Monday,1.48,Science,Videos,43.9,44
654,250066,2025-11-18,Tuesday,1.71,Science,Notes Review,47.6,29
655,250066,2025-11-19,Wednesday,1.06,Science,Notes Review,52.1,33
656,250066,2025-11-20,Thursday,1.66,Science,Videos,55.1,41
657,250066,2025-11-21,Friday,1.1,Science,Videos,57.9,27
658,250066,2025-11-24,Monday,1.13,English,Videos,57.0,53
659,250066,2025-11-25,Tuesday,1.22,Math,Notes Review,45.1,50
660,250066,2025-11-26,Wednesday,1.63,Science,Pomodoro,52.9,41
661,250067,2025-11-13,Thursday,2.92,Computer,Pomodoro,5.0,89
662,250067,2025-11-14,Friday,2.54,Math,Videos,14.3,93
663,250067,2025-11-17,Monday,2.64,Computer,Notes Review,13.4,96
664,250067,2025-11-18,Tuesday,2.95,Science,Videos,9.3,85
665,250067,2025-11-19,Wednesday,2.54,Math,Pomodoro,11.9,94
666,250067,2025-11-20,Thursday,2.97,Science,Videos,13.4,91
667,250067,2025-11-21,Friday,2.58,Math,Pomodoro,12.1,97
668,250067,2025-11-24,Monday,2.64,English,Pomodoro,6.3,88
669,250067,2025-11-25,Tuesday,2.65,English,Pomodoro,6.1,87
670,250067,2025-11-26,Wednesday,2.52,Computer,Pomodoro,8.6,91
671,250068,2025-11-13,Thursday,1.87,Computer,Pomodoro,27.7,62
672,250068,2025-11-14,Friday,1.83,Math,Pomodoro,30.4,77
673,250068,2025-11-17,Monday,2.05,Math,Notes Review,29.4,68
674,250068,2025-11-18,Tuesday,2.08,Computer,Pomodoro,32.6,60
675,250068,2025-11-19,Wednesday,2.25,Computer,Videos,15.7,68
676,250068,2025-11-20,Thursday,1.88,Computer,Pomodoro,29.7,65
677,250068,2025-11-21,Friday,2.21,Computer,Pomodoro,24.4,60
678,250068,2025-11-24,Monday,1.97,Math,Notes Review,22.4,84
679,250068,2025-11-25,Tuesday,2.27,Math,Notes Review,25.9,74
680,250068,2025-11-26,Wednesday,1.81,Science,Notes Review,22.6,83
681,250069,2025-11-13,Thursday,1.76,English,Notes Review,35.8,22
682,250069,2025-11-14,Friday,1.42,Math,Videos,49.9,43
683,250069,2025-11-17,Monday,1.7,Science,Pomodoro,36.0,45
684,250069,2025-11-18,Tuesday,1.25,Computer,Notes Review,54.3,36
685,250069,2025-11-19,Wednesday,1.69,Math,Notes Review,49.4,49
686,250069,2025-11-20,Thursday,1.15,Math,Pomodoro,45.9,51
687,250069,2025-11-21,Friday,1.62,Computer,Videos,47.9,31
688,250069,2025-11-24,Monday,1.53,English,Videos,48.7,55
689,250069,2025-11-25,Tuesday,1.02,English,Pomodoro,57.5,52
690,250069,2025-11-26,Wednesday,1.23,Computer,Videos,40.2,23
691,250070,2025-11-13,Thursday,1.75,English,Videos,50.1,32
692,250070,2025-11-14,Friday,1.54,Math,Videos,49.6,59
693,250070,2025-11-17,Monday,1.63,English,Notes Review,59.8,30
694,250070,2025-11-18,Tuesday,1.29,Science,Pomodoro,40.6,26
695,250070,2025-11-19,Wednesday,1.5,English,Pomodoro,54.5,38
696,250070,2025-11-20,Thursday,1.65,Computer,Videos,50.9,50
697,250070,2025-11-21,Friday,1.21,Computer,Notes Review,43.6,57
698,250070,2025-11-24,Monday,1.38,Math,Notes Review,57.3,45
699,250070,2025-11-25,Tuesday,1.01,Computer,Notes Review,50.8,30
700,250070,2025-11-26,Wednesday,1.33,English,Pomodoro,42.5,53
701,250071,2025-11-13,Thursday,1.77,Science,Notes Review,50.5,41
702,250071,2025-11-14,Friday,1.44,Science,Videos,39.5,50
703,250071,2025-11-17,Monday,1.13,Math,Videos,46.1,52
704,250071,2025-11-18,Tuesday,1.63,Computer,Notes Review,56.3,47
705,250071,2025-11-19,Wednesday,1.09,Science,Pomodoro,50.9,45
706,250071,2025-11-20,Thursday,1.18,English,Videos,46.5,37
707,250071,2025-11-21,Friday,1.06,Science,Videos,50.6,45
708,250071,2025-11-24,Monday,1.59,English,Videos,43.9,36
709,250071,2025-11-25,Tuesday,1.42,Math,Notes Review,59.4,27
710,250071,2025-11-26,Wednesday,1.38,Math,Videos,53.0,49
711,250072,2025-11-13,Thursday,1.9,Math,Notes Review,26.3,81
712,250072,2025-11-14,Friday,2.16,Math,Notes Review,31.7,63
713,250072,2025-11-17,Monday,2.28,Computer,Notes Review,15.9,69
714,250072,2025-11-18,Tuesday,2.11,Math,Videos,31.2,81
715,250072,2025-11-19,Wednesday,1.82,Math,Notes Review,24.6,72
716,250072,2025-11-20,Thursday,2.34,English,Notes Review,18.1,82
717,250072,2025-11-21,Friday,2.4,Math,Videos,15.9,66
718,250072,2025-11-24,Monday,2.04,English,Pomodoro,30.1,62
719,250072,2025-11-25,Tuesday,2.07,Science,Pomodoro,20.5,76
720,250072,2025-11-26,Wednesday,1.95,Computer,Pomodoro,26.3,77
721,250073,2025-11-13,Thursday,2.6,English,Notes Review,14.2,88
722,250073,2025-11-14,Friday,2.92,Science,Pomodoro,12.5,89
723,250073,2025-11-17,Monday,2.59,Math,Pomodoro,13.7,97
724,250073,2025-11-18,Tuesday,2.72,English,Pomodoro,12.2,92
725,250073,2025-11-19,Wednesday,2.76,Math,Videos,12.6,87
726,250073,2025-11-20,Thursday,2.95,Math,Pomodoro,14.5,92
727,250073,2025-11-21,Friday,2.88,English,Notes Review,13.2,88
728,250073,2025-11-24,Monday,2.6,Computer,Videos,10.9,93
729,250073,2025-11-25,Tuesday,2.8,Math,Videos,5.3,98
730,250073,2025-11-26,Wednesday,2.53,Math,Videos,14.4,89
731,250074,2025-11-13,Thursday,2.91,Science,Pomodoro,5.5,88
732,250074,2025-11-14,Friday,2.89,Science,Pomodoro,11.5,87
733,250074,2025-11-17,Monday,2.73,English,Pomodoro,5.5,88
734,250074,2025-11-18,Tuesday,2.52,Math,Pomodoro,6.3,98
735,250074,2025-11-19,Wednesday,2.8,Math,Pomodoro,5.6,90
736,250074,2025-11-20,Thursday,2.99,Math,Pomodoro,7.3,90
737,250074,2025-11-21,Friday,2.72,English,Notes Review,13.8,90
738,250074,2025-11-24,Monday,2.87,Math,Pomodoro,11.4,93
739,250074,2025-11-25,Tuesday,2.71,Math,Pomodoro,8.0,98
740,250074,2025-11-26,Wednesday,2.63,Science,Videos,7.7,93
741,250075,2025-11-13,Thursday,1.32,Math,Notes Review,40.5,41
742,250075,2025-11-14,Friday,1.47,Science,Notes Review,51.5,50
743,250075,2025-11-17,Monday,1.02,Math,Videos,41.7,28
744,250075,2025-11-18,Tuesday,1.5,Computer,Videos,47.0,36
745,250075,2025-11-19,Wednesday,1.57,Math,Pomodoro,54.0,57
746,250075,2025-11-20,Thursday,1.57,Math,Videos,39.3,36
747,250075,2025-11-21,Friday,1.66,English,Videos,52.4,51
748,250075,2025-11-24,Monday,1.64,Math,Notes Review,38.1,58
749,250075,2025-11-25,Tuesday,1.28,Math,Pomodoro,35.8,48
750,250075,2025-11-26,Wednesday,1.17,Math,Videos,51.6,22
